age,c_charge_degree,race,age_cat,score_text,sex,priors_count,days_b_screening_arrest,decile_score,is_recid,two_year_recid,length_of_stay
24,0,0,0,2,0,4,-1.0,9,1,1,5
25,0,1,1,0,0,0,0.0,4,1,1,0
32,0,1,1,0,0,4,-1.0,2,0,0,0
37,0,0,1,2,1,20,0.0,9,1,1,35
24,0,0,0,0,1,1,-1.0,3,1,1,1
48,1,0,2,0,1,0,0.0,1,0,0,1
35,0,0,1,0,1,1,0.0,2,0,0,0
21,0,0,0,0,1,1,-1.0,4,1,1,1
21,0,0,0,2,0,0,-1.0,10,1,1,33
27,0,1,1,0,0,0,-1.0,2,1,1,2
22,0,0,0,0,1,0,-1.0,2,0,0,1
28,0,0,1,1,1,4,0.0,5,0,0,0
26,1,0,1,0,1,0,-1.0,2,0,0,1
34,0,1,1,0,1,0,-1.0,2,0,0,0
22,0,0,0,2,1,3,-1.0,9,0,0,33
44,0,1,1,0,1,5,0.0,2,0,0,6
57,0,1,2,0,1,1,-1.0,2,0,0,17
22,0,0,0,2,1,0,-1.0,8,1,1,5
24,0,0,0,2,1,7,-1.0,8,1,1,68
20,0,1,0,0,1,0,-1.0,4,0,0,0
60,0,0,2,0,1,13,-13.0,3,0,0,0
22,0,0,0,1,0,2,-1.0,5,0,0,1
72,0,1,2,0,1,7,-1.0,4,0,0,-1
33,0,0,1,1,1,3,-1.0,5,1,1,3
24,0,0,0,0,1,1,-1.0,4,1,1,0
60,0,0,2,0,1,0,-1.0,1,0,0,218
24,0,1,0,1,1,3,-1.0,5,1,1,7
30,1,0,1,0,1,1,-5.0,4,0,0,2
43,1,1,1,1,0,0,-1.0,6,0,0,29
45,1,0,2,0,1,1,-1.0,1,0,0,2
31,1,1,1,0,1,1,0.0,1,1,0,-1
40,1,0,1,0,1,0,-1.0,1,0,0,2
50,0,1,2,0,1,1,-4.0,1,0,0,1
41,0,0,1,0,1,7,0.0,4,0,0,0
34,0,1,1,1,1,5,-1.0,6,1,1,0
28,0,1,1,1,0,0,-1.0,6,0,0,2
23,0,1,0,2,1,2,0.0,9,1,1,0
21,0,1,0,1,1,1,-1.0,6,1,1,48
22,1,0,0,2,0,2,-1.0,8,1,1,34
29,0,0,1,2,1,6,-1.0,8,1,1,35
30,1,0,1,0,0,0,-2.0,2,0,0,0
45,1,1,2,0,1,3,-1.0,3,1,1,92
24,0,0,0,0,0,2,-1.0,4,0,0,1
31,0,1,1,2,1,4,0.0,8,1,1,29
56,1,1,2,0,1,0,-1.0,1,0,0,0
24,0,0,0,2,1,14,-1.0,10,1,1,180
38,0,0,1,1,1,11,-1.0,6,0,0,18
51,0,0,2,2,1,22,-1.0,9,1,1,34
22,0,1,0,0,1,0,-1.0,3,0,0,0
28,1,0,1,2,1,5,-1.0,8,0,0,1
47,0,0,2,2,1,19,-1.0,8,1,1,212
51,1,0,2,0,1,0,-1.0,4,1,1,30
25,1,1,1,0,1,1,0.0,3,0,0,42
30,0,0,1,0,1,0,-1.0,1,0,0,2
33,0,1,1,1,1,0,0.0,6,1,1,0
35,0,0,1,0,1,5,-1.0,4,1,1,225
33,0,0,1,0,0,0,-1.0,2,0,0,1
33,0,1,1,1,0,1,-1.0,7,0,0,84
27,0,0,1,1,1,2,-1.0,7,1,1,132
29,0,0,1,1,0,9,-1.0,7,1,1,14
24,0,0,0,2,1,3,-1.0,10,1,1,44
43,0,0,1,2,1,5,-1.0,9,0,0,0
37,1,0,1,1,1,11,-1.0,7,1,1,0
53,0,0,2,1,1,13,-1.0,7,0,0,91
26,0,0,1,2,1,4,0.0,8,1,1,0
30,1,1,1,0,0,1,-27.0,3,0,0,0
27,0,0,1,1,1,6,0.0,7,1,1,1
39,0,1,1,1,1,9,-1.0,5,1,1,1
37,1,1,1,0,1,4,0.0,4,1,1,0
22,1,1,0,2,1,3,0.0,10,1,1,10
25,0,1,1,1,1,0,-1.0,6,0,0,2
28,1,1,1,1,0,0,-2.0,6,0,0,0
25,1,0,1,1,1,0,-1.0,5,1,1,1
58,0,1,2,0,1,1,-1.0,1,0,0,3
29,1,1,1,1,0,1,-2.0,5,1,1,2
33,0,0,1,1,1,8,0.0,5,0,0,2
38,0,0,1,0,1,0,-1.0,1,0,0,1
38,0,1,1,0,1,2,-21.0,3,0,0,19
59,0,0,2,1,1,22,-1.0,6,1,1,69
53,1,1,2,0,1,0,-1.0,2,1,1,3
33,0,0,1,2,1,2,-1.0,8,1,1,0
58,1,1,2,0,1,1,-1.0,1,0,0,0
53,0,1,2,0,1,2,-1.0,4,0,0,40
32,1,1,1,1,1,0,-1.0,6,1,1,17
35,0,0,1,2,1,6,-1.0,8,1,1,10
39,0,1,1,0,1,1,-1.0,1,0,0,1
42,1,1,1,0,0,5,-1.0,4,1,1,6
37,1,0,1,0,1,0,-1.0,2,0,0,0
39,0,1,1,0,1,0,-1.0,1,0,0,3
52,1,1,2,0,0,3,-25.0,1,0,0,0
42,0,1,1,0,1,4,-1.0,1,1,1,17
23,0,0,0,1,1,6,0.0,6,1,1,1
42,1,0,1,0,0,0,-1.0,1,1,1,0
28,0,0,1,0,1,5,0.0,4,0,0,0
38,0,1,1,1,1,12,-1.0,5,0,0,0
43,0,0,1,0,0,2,-1.0,2,1,1,1
42,0,0,1,1,1,0,-1.0,5,0,0,0
25,1,1,1,0,0,0,-1.0,3,0,0,0
32,0,0,1,2,1,7,0.0,9,1,1,37
21,0,0,0,1,1,0,0.0,6,1,1,0
35,1,1,1,1,0,1,-30.0,5,0,0,28
37,0,1,1,1,1,0,-1.0,5,0,0,126
33,0,0,1,0,0,2,0.0,2,0,0,0
51,0,1,2,0,0,4,-11.0,3,0,0,8
39,0,1,1,0,1,3,-1.0,4,1,0,2
40,0,0,1,1,1,3,-1.0,7,0,0,13
32,0,0,1,2,1,17,0.0,8,1,1,0
32,0,1,1,1,1,3,0.0,6,1,1,-1
32,0,0,1,1,1,10,-1.0,6,1,1,0
47,1,1,2,0,1,5,0.0,3,1,1,0
23,1,1,0,1,0,0,-1.0,7,0,0,0
63,0,1,2,0,1,10,0.0,4,1,1,2
38,0,0,1,2,1,16,-1.0,9,1,1,241
32,1,0,1,1,1,6,-1.0,5,1,1,2
31,0,0,1,2,1,4,-1.0,8,1,1,24
23,0,0,0,0,1,0,0.0,3,0,0,1
47,1,1,2,0,0,0,-3.0,1,0,0,0
33,0,1,1,2,1,1,-1.0,8,1,1,10
22,0,1,0,0,1,1,-11.0,4,1,0,8
40,1,1,1,0,1,0,-1.0,1,1,1,0
36,0,0,1,1,1,14,-1.0,7,1,1,173
65,1,1,2,0,0,0,0.0,1,0,0,1
22,1,0,0,0,0,0,-1.0,3,0,0,1
26,0,1,1,0,0,4,-2.0,3,1,1,0
52,0,1,2,2,1,2,0.0,9,1,1,4
34,0,0,1,0,1,5,-1.0,1,0,0,4
33,1,0,1,0,1,1,-1.0,1,1,1,1
21,0,0,0,1,1,1,-1.0,7,0,0,0
46,0,0,2,0,1,9,-1.0,4,0,0,5
57,1,1,2,0,1,1,-1.0,4,0,0,1
22,0,0,0,0,1,2,0.0,3,1,1,0
48,1,1,2,0,0,1,-1.0,1,1,1,1
40,0,0,1,1,1,21,-1.0,5,0,0,29
30,0,0,1,0,0,1,-1.0,2,0,0,0
21,1,1,0,1,1,4,-1.0,7,1,1,33
39,0,0,1,2,0,22,-1.0,10,1,1,3
33,1,1,1,1,0,0,-1.0,6,1,1,1
24,0,0,0,0,1,0,0.0,3,0,0,-1
43,0,0,1,0,1,0,-1.0,1,1,1,1
45,1,1,2,0,0,0,0.0,1,0,0,1
51,0,0,2,0,1,3,-18.0,3,0,0,2
31,1,0,1,1,1,9,-1.0,7,1,1,0
27,1,1,1,0,1,0,-1.0,2,0,0,1
32,0,0,1,0,1,1,-1.0,2,0,0,0
49,1,1,2,0,1,0,-3.0,1,0,0,0
29,0,0,1,0,1,2,-1.0,3,0,0,27
23,0,0,0,1,1,2,-1.0,6,1,1,1
30,1,1,1,0,1,0,0.0,4,0,0,56
34,0,0,1,0,1,13,-1.0,4,1,1,0
33,0,0,1,1,1,4,0.0,6,0,0,-1
28,1,0,1,0,1,1,-1.0,2,0,0,1
29,0,0,1,2,1,1,-1.0,8,0,0,40
38,1,1,1,0,1,0,-1.0,1,0,0,0
37,0,1,1,0,1,0,-1.0,3,0,0,0
33,1,1,1,0,0,0,-1.0,1,1,1,0
51,0,0,2,2,1,19,-1.0,9,0,0,13
65,1,0,2,1,1,7,-1.0,5,0,0,0
32,1,0,1,0,0,1,-1.0,1,0,0,0
38,0,1,1,1,1,5,-2.0,7,1,1,0
35,0,0,1,0,1,1,-1.0,4,0,0,0
57,0,1,2,0,1,1,-26.0,1,0,0,0
26,0,1,1,0,1,1,0.0,3,0,0,-1
36,1,0,1,1,0,4,-1.0,6,1,1,1
35,0,1,1,1,1,3,-1.0,5,1,1,1
33,0,0,1,0,1,0,-1.0,1,0,0,0
47,1,1,2,0,1,0,0.0,1,0,0,1
35,1,1,1,0,1,1,-15.0,4,1,1,4
36,0,0,1,0,0,1,-1.0,3,1,1,0
25,1,1,1,0,0,0,-1.0,3,0,0,0
51,0,1,2,0,1,6,0.0,3,1,1,2
24,0,0,0,2,1,8,-1.0,8,1,1,214
32,0,1,1,0,1,0,-1.0,2,1,1,0
43,0,0,1,1,1,8,-1.0,7,1,1,348
45,1,0,2,1,1,20,-1.0,7,1,0,46
42,1,0,1,1,1,10,-1.0,5,1,1,0
22,0,0,0,1,1,1,-1.0,7,1,1,6
49,0,0,2,0,1,4,-26.0,4,0,0,1
42,0,0,1,0,1,0,-3.0,1,1,1,33
40,1,1,1,2,1,0,-1.0,8,1,1,29
25,0,0,1,1,1,2,-1.0,7,1,1,0
25,1,1,1,1,1,0,-1.0,5,1,1,2
23,0,0,0,1,1,0,-1.0,5,0,0,2
21,0,1,0,1,1,2,-1.0,7,1,1,1
31,1,1,1,1,1,3,0.0,5,0,0,0
28,1,0,1,0,0,0,0.0,2,0,0,0
24,0,0,0,2,1,11,-1.0,9,1,1,51
45,0,1,2,0,1,0,0.0,1,0,0,37
23,1,0,0,0,1,2,-1.0,4,1,1,1
39,0,0,1,2,1,7,0.0,8,1,1,0
24,0,0,0,0,1,1,-1.0,2,0,0,0
46,0,1,2,0,1,1,-1.0,1,0,0,1
47,0,1,2,0,1,3,-1.0,1,0,0,2
22,1,0,0,0,1,1,-1.0,4,1,1,0
34,1,1,1,0,0,0,-2.0,2,0,0,1
33,1,1,1,0,1,0,0.0,1,1,1,0
29,0,0,1,2,1,16,-1.0,10,1,1,0
29,1,0,1,1,1,0,0.0,6,0,0,0
25,1,1,1,0,0,2,-1.0,3,1,1,0
34,0,1,1,1,1,16,-1.0,6,1,1,1
55,0,0,2,0,0,1,-1.0,1,0,0,0
27,0,0,1,0,1,0,-1.0,4,1,1,0
26,1,0,1,0,1,0,-1.0,3,0,0,1
39,0,0,1,2,1,19,-1.0,9,1,1,179
24,0,0,0,1,1,1,0.0,7,0,0,0
29,1,1,1,0,1,0,0.0,2,0,0,0
50,0,0,2,0,1,13,0.0,1,1,1,242
31,0,0,1,1,1,4,-12.0,5,1,1,2
26,0,1,1,1,1,2,-1.0,6,1,0,0
54,0,1,2,0,1,2,0.0,2,0,0,97
33,0,0,1,2,1,14,-1.0,8,1,1,0
22,1,0,0,0,1,0,-1.0,4,1,1,0
35,0,0,1,2,1,8,0.0,9,1,0,239
25,0,0,1,0,1,0,-1.0,2,0,0,0
25,0,0,1,1,1,0,0.0,5,0,0,0
44,0,0,1,0,1,0,-1.0,2,1,1,0
29,0,1,1,1,0,2,-1.0,7,1,1,8
46,0,1,2,0,1,2,-23.0,3,1,1,2
53,1,1,2,0,1,0,0.0,1,0,0,4
24,0,0,0,1,1,2,-1.0,7,1,1,1
52,0,0,2,0,0,2,-1.0,1,1,1,1
27,1,0,1,0,1,0,-1.0,2,1,1,0
41,0,1,1,0,1,0,-1.0,1,0,0,1
21,0,0,0,1,0,0,-2.0,5,1,1,0
24,0,1,0,0,1,1,0.0,4,0,0,0
23,1,1,0,0,1,0,-1.0,2,0,0,0
42,0,0,1,0,1,0,-1.0,1,0,0,1
24,0,0,0,2,1,5,-1.0,8,1,1,1
26,0,0,1,2,1,4,-1.0,8,1,1,0
50,0,1,2,0,1,9,-1.0,3,1,1,424
32,1,0,1,1,0,3,-1.0,6,0,0,1
40,0,0,1,2,1,13,-1.0,9,0,0,1
27,0,0,1,0,1,2,0.0,3,0,0,0
23,0,1,0,2,1,0,-1.0,9,1,1,0
37,1,0,1,2,1,22,-1.0,9,1,1,1
32,1,0,1,0,1,1,-1.0,4,1,1,3
52,1,1,2,0,1,4,-1.0,3,1,1,1
29,0,1,1,0,1,2,-1.0,2,0,0,3
49,1,0,2,0,1,0,0.0,1,0,0,0
50,0,1,2,0,1,0,-2.0,1,0,0,2
26,0,1,1,0,1,2,0.0,2,1,1,-1
34,0,1,1,2,0,0,-1.0,8,1,1,31
28,0,1,1,1,0,1,-1.0,7,1,0,9
30,0,0,1,0,1,0,0.0,3,1,1,0
24,0,0,0,0,1,3,-1.0,4,1,1,1
25,1,0,1,0,1,0,0.0,2,1,1,0
25,1,0,1,0,1,4,-1.0,3,1,1,9
45,0,1,2,0,1,2,-1.0,1,0,0,0
26,0,1,1,1,1,1,-1.0,7,1,1,3
40,1,1,1,0,1,2,-1.0,1,0,0,1
21,0,0,0,1,1,1,-15.0,7,1,1,15
55,1,1,2,0,1,0,-1.0,1,0,0,0
22,0,1,0,0,1,1,-1.0,3,1,1,0
23,0,0,0,0,0,1,-6.0,3,0,0,0
57,0,1,2,0,1,9,-1.0,4,1,1,58
33,1,1,1,0,1,0,-2.0,3,1,1,0
32,0,1,1,0,1,2,0.0,1,0,0,1
47,0,1,2,0,1,3,-1.0,2,0,0,13
51,1,1,2,0,1,6,11.0,1,1,1,18
22,0,0,0,1,1,1,-1.0,6,0,0,1
47,0,1,2,0,1,2,-1.0,1,0,0,1
28,0,1,1,0,1,1,-21.0,1,1,1,0
28,0,0,1,2,1,5,-1.0,8,0,0,34
44,1,1,1,0,0,1,0.0,1,1,1,6
25,0,0,1,0,1,0,0.0,4,1,1,2
34,1,0,1,0,1,4,-1.0,2,0,0,0
65,1,1,2,0,1,0,0.0,1,0,0,0
33,0,1,1,1,1,5,0.0,6,1,1,119
23,1,1,0,0,0,0,-1.0,3,0,0,0
44,1,1,1,0,0,0,-2.0,1,0,0,0
24,1,0,0,0,1,1,-1.0,3,0,0,0
51,1,1,2,0,1,1,-1.0,2,0,0,1
21,0,0,0,2,0,0,-1.0,8,1,1,1
39,0,1,1,1,1,6,-1.0,6,0,0,0
29,0,0,1,2,1,29,-1.0,8,1,1,5
24,0,1,0,1,1,1,-5.0,6,0,0,0
23,0,0,0,1,0,0,-1.0,5,1,1,2
31,0,0,1,2,1,11,0.0,10,1,1,-1
35,1,0,1,0,0,0,-1.0,2,0,0,0
39,0,0,1,1,0,4,-3.0,6,0,0,3
51,1,1,2,0,1,0,-1.0,1,0,0,1
22,0,1,0,1,1,1,-1.0,7,0,0,236
29,0,1,1,0,1,2,-24.0,2,0,0,22
32,0,1,1,0,1,6,-1.0,2,1,1,2
33,1,1,1,0,1,3,-16.0,4,1,1,11
58,0,1,2,0,1,5,-1.0,3,1,1,1
33,0,0,1,2,1,2,-1.0,9,1,1,28
48,0,0,2,0,1,10,0.0,4,0,0,175
23,1,0,0,2,1,0,-1.0,8,0,0,3
23,0,1,0,1,1,2,-1.0,7,1,1,15
29,1,0,1,2,1,0,-1.0,9,1,1,1
48,0,1,2,0,1,2,-1.0,1,0,0,0
37,1,1,1,0,1,4,-1.0,4,1,1,82
50,0,1,2,0,1,3,-1.0,3,0,0,14
19,0,0,0,2,1,3,-1.0,8,1,1,1
49,0,0,2,0,1,13,-1.0,3,0,0,0
58,0,1,2,1,1,2,-1.0,5,0,0,5
31,0,0,1,2,1,6,0.0,8,0,0,0
23,1,0,0,1,1,1,-1.0,7,0,0,0
23,0,0,0,0,0,0,0.0,3,1,1,0
31,0,1,1,2,1,17,-1.0,8,1,1,1
57,0,1,2,0,1,6,-23.0,2,0,0,1
31,1,1,1,0,0,0,-3.0,2,0,0,0
57,0,0,2,1,1,19,-1.0,6,0,0,3
57,1,1,2,1,1,12,0.0,5,0,0,3
29,1,0,1,1,1,6,-1.0,7,1,1,0
30,1,0,1,0,1,0,0.0,1,1,1,0
45,0,0,2,0,1,11,-1.0,3,0,0,0
42,0,1,1,1,1,0,0.0,5,0,0,0
29,0,0,1,2,1,12,0.0,8,1,1,12
28,0,1,1,0,0,0,-1.0,2,0,0,0
25,1,0,1,0,1,1,-1.0,2,1,1,1
34,1,1,1,1,0,3,-1.0,5,0,0,10
27,0,0,1,0,1,0,-1.0,2,0,0,1
39,0,0,1,0,1,4,0.0,4,0,0,40
27,0,0,1,1,1,4,-1.0,5,1,1,50
30,0,1,1,2,1,7,-1.0,10,1,1,0
31,1,0,1,2,1,15,-1.0,10,1,1,4
20,1,0,0,2,1,1,-1.0,9,1,1,0
26,0,1,1,2,1,2,-1.0,9,1,1,0
34,0,1,1,0,1,0,-1.0,1,1,1,1
27,1,1,1,0,1,0,-1.0,2,0,0,0
29,0,0,1,0,1,4,-1.0,2,1,0,1
27,0,0,1,1,1,7,-1.0,6,0,0,4
24,0,1,0,2,0,0,-1.0,8,0,0,1
29,0,0,1,1,1,0,-1.0,5,1,1,0
20,0,1,0,0,1,0,-1.0,3,0,0,0
23,0,1,0,0,0,0,-1.0,3,0,0,0
48,1,0,2,0,0,0,0.0,1,0,0,0
34,1,0,1,0,1,0,0.0,1,1,1,0
46,1,0,2,1,1,1,-1.0,6,1,1,1
41,0,1,1,1,0,3,-1.0,5,0,0,1
26,0,0,1,1,1,3,-1.0,6,1,1,0
37,0,0,1,2,1,11,-1.0,8,1,1,1
22,0,1,0,0,0,2,-1.0,3,0,0,0
32,0,0,1,0,1,7,-1.0,1,0,0,0
44,1,0,1,0,1,0,-1.0,1,0,0,2
60,1,0,2,0,1,3,-1.0,1,0,0,0
49,0,1,2,0,1,0,0.0,1,0,0,-1
30,1,0,1,0,1,10,0.0,4,1,1,1
52,0,1,2,0,1,0,-1.0,1,0,0,1
34,0,0,1,2,1,0,-1.0,10,0,0,1
55,0,0,2,0,1,5,-1.0,4,1,1,3
33,1,0,1,1,1,0,-1.0,7,0,0,0
22,0,0,0,1,1,0,-1.0,6,1,1,0
27,1,0,1,0,0,0,0.0,2,0,0,1
20,0,0,0,1,1,0,-1.0,5,1,1,0
33,0,1,1,0,1,0,-1.0,2,0,0,53
26,1,0,1,0,1,0,-1.0,2,0,0,2
29,1,0,1,1,1,0,-1.0,5,0,0,1
32,1,0,1,0,1,1,0.0,3,0,0,0
37,1,1,1,0,1,4,0.0,1,0,0,0
31,0,0,1,2,1,15,0.0,10,0,0,104
29,0,0,1,2,1,6,-1.0,8,1,1,0
31,0,0,1,0,1,6,0.0,4,0,0,41
36,0,1,1,0,0,2,-1.0,3,0,0,1
37,0,0,1,0,0,1,-11.0,1,0,0,8
34,1,1,1,0,1,5,-1.0,2,1,1,6
20,1,1,0,1,1,1,-1.0,5,1,1,1
24,0,1,0,2,1,8,-1.0,9,1,1,35
29,1,0,1,2,1,8,-1.0,9,1,1,0
45,0,0,2,0,0,1,-4.0,1,0,0,2
34,0,1,1,1,1,2,-1.0,7,1,1,0
70,1,0,2,0,1,0,-1.0,1,0,0,1
23,0,0,0,2,1,4,-1.0,9,0,0,3
27,1,1,1,0,1,5,-12.0,4,0,0,2
44,0,1,1,1,1,6,-1.0,6,1,1,118
26,1,0,1,1,1,0,-1.0,5,0,0,0
23,1,1,0,1,0,2,-1.0,6,0,0,0
27,0,0,1,2,1,3,-1.0,9,1,1,7
46,0,1,2,0,0,1,-1.0,2,1,0,25
27,0,0,1,1,0,1,0.0,5,0,0,26
45,0,1,2,0,1,7,-1.0,2,0,0,1
42,1,0,1,1,1,1,-12.0,5,0,0,7
24,1,1,0,1,0,3,-1.0,5,1,1,0
20,0,0,0,2,1,2,-1.0,8,1,1,2
49,0,1,2,0,1,3,0.0,4,0,0,0
52,0,1,2,0,0,1,-8.0,1,0,0,3
26,1,0,1,0,1,1,-1.0,3,1,0,7
53,0,0,2,0,1,15,-1.0,1,1,1,80
38,1,0,1,2,1,0,-1.0,8,1,1,749
25,0,0,1,1,1,1,0.0,6,0,0,-1
21,0,0,0,2,1,1,-1.0,10,1,1,5
48,1,0,2,0,1,0,0.0,1,0,0,1
22,0,0,0,0,1,0,-1.0,4,1,1,0
38,1,1,1,0,1,2,0.0,2,0,0,28
44,1,1,1,0,0,0,-1.0,1,1,1,0
64,1,1,2,0,1,0,-1.0,1,0,0,0
38,1,1,1,1,1,5,-18.0,5,1,1,0
49,0,0,2,1,1,1,-1.0,5,0,0,5
51,0,0,2,0,1,3,-1.0,1,0,0,3
50,0,0,2,0,1,0,0.0,1,0,0,0
33,1,1,1,0,1,2,-22.0,2,0,0,21
54,1,1,2,0,0,0,-1.0,1,0,0,29
42,1,0,1,1,1,17,-1.0,7,1,1,51
34,0,1,1,0,1,3,-1.0,1,0,0,1
38,0,1,1,0,1,2,-1.0,3,1,1,9
21,0,0,0,2,1,1,-1.0,9,1,1,1
33,0,0,1,0,1,5,0.0,4,0,0,-1
32,1,0,1,1,1,9,-1.0,7,1,1,23
45,1,1,2,0,1,1,0.0,1,0,0,1
30,0,1,1,2,1,1,-1.0,8,1,1,33
29,0,0,1,2,0,0,-1.0,10,0,0,1
51,1,1,2,0,0,0,-1.0,1,1,1,7
28,0,0,1,0,0,0,-1.0,3,0,0,0
27,0,1,1,0,1,1,-1.0,3,0,0,0
30,0,0,1,0,0,0,0.0,2,0,0,-1
32,1,0,1,1,1,0,-1.0,7,0,0,1
27,0,1,1,0,1,5,-1.0,4,0,0,0
21,0,0,0,1,1,0,-1.0,5,0,0,1
34,0,1,1,0,0,0,-1.0,3,1,1,62
24,0,0,0,2,1,7,-1.0,9,1,1,199
32,1,1,1,0,1,0,-1.0,1,0,0,19
38,0,1,1,1,0,5,-1.0,6,1,1,41
56,1,0,2,0,1,3,-28.0,1,0,0,14
44,1,0,1,0,0,0,-1.0,1,0,0,1
31,1,0,1,1,1,1,-1.0,5,1,1,0
25,0,1,1,1,0,6,-1.0,7,0,0,24
20,1,0,0,1,0,0,-1.0,5,0,0,0
35,1,0,1,1,1,1,-1.0,5,0,0,1
33,0,0,1,0,1,1,-1.0,4,1,1,0
24,1,0,0,0,1,0,-1.0,3,0,0,1
27,0,0,1,2,1,9,0.0,9,1,1,0
38,0,0,1,1,1,9,-1.0,5,1,1,1
20,0,1,0,1,1,0,-1.0,6,1,1,1
30,0,0,1,0,1,9,-1.0,3,1,1,1
36,0,1,1,1,1,9,0.0,6,1,1,19
23,1,0,0,2,1,2,-1.0,9,1,1,7
39,0,0,1,2,1,21,-1.0,10,1,1,0
29,0,1,1,1,1,3,-1.0,6,1,1,0
58,1,1,2,0,1,2,-1.0,1,1,1,0
23,1,1,0,2,1,3,-1.0,8,1,1,26
68,0,0,2,0,0,5,-4.0,2,0,0,0
26,1,1,1,1,0,2,0.0,5,0,0,0
51,0,0,2,0,1,0,-1.0,4,1,1,1
25,1,0,1,0,1,0,-1.0,2,0,0,0
40,0,0,1,2,1,5,0.0,9,1,1,55
51,0,0,2,1,1,14,-11.0,5,0,0,7
27,1,0,1,1,1,2,-1.0,5,1,1,15
49,1,0,2,1,1,11,-1.0,5,1,1,32
20,0,0,0,0,1,0,-4.0,3,0,0,3
21,0,0,0,2,1,2,0.0,10,1,1,86
31,0,0,1,0,0,0,0.0,2,0,0,1
57,1,0,2,0,1,0,0.0,1,0,0,0
61,0,1,2,0,0,8,0.0,3,1,1,30
54,0,0,2,1,1,3,-1.0,6,1,1,2
39,0,1,1,0,1,0,-1.0,3,0,0,1
24,0,0,0,1,1,1,-1.0,7,0,0,33
48,0,0,2,2,1,8,-1.0,9,1,1,11
30,1,0,1,1,1,6,0.0,7,1,1,0
26,0,0,1,2,1,10,-1.0,10,1,1,1
37,0,0,1,2,1,12,0.0,9,1,1,0
26,0,0,1,1,1,4,0.0,6,1,1,45
29,1,0,1,2,1,7,0.0,10,1,1,8
26,1,0,1,1,1,1,-1.0,6,1,1,29
60,0,0,2,0,1,2,0.0,1,0,0,0
27,0,1,1,1,1,2,-1.0,7,1,1,0
22,0,1,0,1,1,1,-1.0,6,0,0,0
28,0,0,1,1,1,3,0.0,7,0,0,0
33,0,0,1,1,1,13,0.0,6,1,1,0
28,0,0,1,0,1,2,-1.0,2,1,0,125
55,1,1,2,0,1,0,-1.0,1,1,1,-1
21,0,0,0,2,1,6,-19.0,8,1,1,0
29,0,1,1,1,0,6,-2.0,7,1,1,67
24,1,0,0,2,1,2,0.0,8,1,1,49
50,0,0,2,0,1,12,-22.0,1,1,1,1
24,1,0,0,1,1,1,-1.0,6,1,1,1
47,0,0,2,0,1,1,-1.0,2,0,0,49
54,0,1,2,0,1,6,0.0,1,0,0,0
42,1,1,1,0,0,0,-1.0,2,0,0,1
35,0,1,1,0,1,5,-20.0,3,0,0,0
30,0,0,1,0,1,0,-1.0,4,1,1,1
53,0,1,2,0,1,1,-1.0,1,0,0,0
31,1,0,1,0,0,2,-1.0,3,0,0,2
31,0,0,1,0,1,0,-1.0,2,1,1,1
47,0,0,2,0,1,9,-1.0,4,1,0,64
24,1,0,0,2,1,9,-1.0,9,1,1,3
22,0,0,0,2,0,2,-1.0,9,0,0,2
30,0,0,1,0,0,2,-1.0,2,0,0,0
43,1,1,1,2,0,22,-1.0,10,1,1,26
50,1,0,2,0,1,0,0.0,1,0,0,0
42,0,1,1,1,0,3,-3.0,5,0,0,0
29,0,1,1,1,0,1,-1.0,7,1,1,13
25,0,0,1,2,1,5,-1.0,9,1,1,54
36,0,0,1,1,1,4,0.0,5,0,0,1
24,1,0,0,1,1,1,-1.0,5,1,1,2
28,0,1,1,1,1,5,0.0,5,0,0,0
31,1,1,1,0,1,0,-1.0,1,1,1,0
23,0,0,0,0,1,0,-1.0,4,0,0,3
29,1,1,1,1,1,4,-1.0,6,1,1,7
51,1,0,2,1,1,11,-1.0,5,1,1,79
34,0,0,1,1,1,1,-1.0,5,0,0,1
29,0,0,1,0,1,12,0.0,2,1,1,0
39,0,0,1,2,1,13,-1.0,10,1,1,1
59,1,0,2,1,1,15,-1.0,6,1,1,14
23,0,0,0,2,1,3,-1.0,8,1,1,0
31,0,0,1,2,1,15,0.0,8,0,0,-1
53,1,1,2,0,1,0,0.0,1,0,0,-1
34,0,0,1,1,1,12,0.0,7,0,0,34
63,0,0,2,0,0,1,0.0,1,0,0,0
21,0,0,0,1,0,0,0.0,7,1,1,0
47,0,1,2,2,1,28,-1.0,9,1,1,33
34,0,0,1,1,1,7,0.0,5,1,1,-1
58,0,1,2,1,1,4,0.0,5,1,1,0
36,0,0,1,2,1,16,-8.0,8,1,1,8
23,1,0,0,0,0,0,-1.0,4,1,0,1
34,0,0,1,0,1,5,-1.0,2,1,1,0
56,0,1,2,0,1,13,-13.0,2,0,0,6
52,0,1,2,0,0,0,-6.0,1,0,0,0
56,0,0,2,0,1,0,-1.0,2,0,0,6
37,1,0,1,0,0,0,-1.0,1,0,0,1
50,1,1,2,0,0,0,0.0,1,0,0,1
25,0,0,1,0,1,1,-1.0,2,1,1,0
22,0,0,0,1,1,0,-1.0,5,1,1,0
43,1,1,1,0,0,0,0.0,1,1,1,0
30,1,1,1,0,1,1,-1.0,2,0,0,35
24,0,1,0,0,1,0,-1.0,2,0,0,0
29,1,0,1,2,1,7,-1.0,8,1,1,0
24,0,1,0,0,0,0,-2.0,4,0,0,0
74,0,0,2,0,0,0,-1.0,1,0,0,0
27,1,0,1,1,1,8,0.0,7,1,1,0
